BehaviorID,CattleID,BehaviorType,StartTime,EndTime,ConfidenceScore,Duration (minutes),Location
3712,9,Standing,2024-08-16 13:50:00,2024-08-16 14:42:00,0.95,52.0,Field D
3713,9,Eating,2024-08-16 14:42:00,2024-08-16 15:04:00,0.98,22.0,Field C
3714,9,Standing,2024-08-16 15:04:00,2024-08-16 15:32:00,0.92,28.0,Field D
3715,9,Eating,2024-08-16 15:32:00,2024-08-16 16:23:00,0.99,51.0,Field A
3716,9,Standing,2024-08-16 16:23:00,2024-08-16 17:06:00,0.86,43.0,Field A
3717,9,Eating,2024-08-16 17:06:00,2024-08-16 17:35:00,0.97,29.0,Field B
3718,9,Lying Down,2024-08-16 17:35:00,2024-08-16 18:15:00,0.96,40.0,Field B
3719,9,Standing,2024-08-16 18:15:00,2024-08-16 18:57:00,0.92,42.0,Field D
3720,9,Eating,2024-08-16 18:57:00,2024-08-16 19:15:00,0.89,18.0,Field C
3721,9,Lying Down,2024-08-16 19:15:00,2024-08-16 20:12:00,0.88,57.0,Field C
3722,9,Standing,2024-08-16 20:12:00,2024-08-16 20:41:00,0.88,29.0,Field C
3723,9,Eating,2024-08-16 20:41:00,2024-08-16 21:36:00,0.92,55.0,Field C
3724,9,Lying Down,2024-08-16 21:36:00,2024-08-16 21:57:00,0.97,21.0,Field B
3725,9,Lying Down,2024-08-16 21:57:00,2024-08-16 22:57:00,0.89,60.0,Field B
3726,9,Lying Down,2024-08-16 22:57:00,2024-08-16 23:30:00,0.91,33.0,Field A
3727,9,Lying Down,2024-08-16 23:30:00,2024-08-17 00:14:00,0.9,44.0,Field D
3728,9,Standing,2024-08-17 00:14:00,2024-08-17 00:45:00,0.96,31.0,Field B
3729,9,Eating,2024-08-17 00:45:00,2024-08-17 01:06:00,0.92,21.0,Field D
3730,9,Standing,2024-08-17 01:06:00,2024-08-17 01:55:00,0.98,49.0,Field C
3731,9,Lying Down,2024-08-17 01:55:00,2024-08-17 02:48:00,0.87,53.0,Field B
3732,9,Lying Down,2024-08-17 02:48:00,2024-08-17 03:07:00,0.92,19.0,Field C
3733,9,Lying Down,2024-08-17 03:07:00,2024-08-17 04:04:00,0.85,57.0,Field C
3734,9,Lying Down,2024-08-17 04:04:00,2024-08-17 04:38:00,0.93,34.0,Field A
3735,9,Lying Down,2024-08-17 04:38:00,2024-08-17 05:20:00,0.86,42.0,Field D
3736,9,Standing,2024-08-17 05:20:00,2024-08-17 06:03:00,0.86,43.0,Field B
3737,9,Eating,2024-08-17 06:03:00,2024-08-17 06:55:00,0.95,52.0,Field B
3738,9,Eating,2024-08-17 06:55:00,2024-08-17 07:20:00,0.94,25.0,Field D
3739,9,Standing,2024-08-17 07:20:00,2024-08-17 07:50:00,0.99,30.0,Field A
3740,9,Eating,2024-08-17 07:50:00,2024-08-17 08:08:00,0.9,18.0,Field C
3741,9,Standing,2024-08-17 08:08:00,2024-08-17 08:51:00,0.93,43.0,Field C
3742,9,Standing,2024-08-17 08:51:00,2024-08-17 09:19:00,0.97,28.0,Field A
3743,9,Eating,2024-08-17 09:19:00,2024-08-17 09:36:00,0.86,17.0,Field C
3744,9,Lying Down,2024-08-17 09:36:00,2024-08-17 09:53:00,0.89,17.0,Field D
3745,9,Lying Down,2024-08-17 09:53:00,2024-08-17 10:34:00,0.98,41.0,Field B
3746,9,Eating,2024-08-17 10:34:00,2024-08-17 10:53:00,0.93,19.0,Field C
3747,9,Lying Down,2024-08-17 10:53:00,2024-08-17 11:30:00,0.93,37.0,Field A
3748,9,Standing,2024-08-17 11:30:00,2024-08-17 12:15:00,0.94,45.0,Field D
3749,9,Eating,2024-08-17 12:15:00,2024-08-17 12:55:00,0.98,40.0,Field C
3750,9,Lying Down,2024-08-17 12:55:00,2024-08-17 13:43:00,0.91,48.0,Field A
3751,9,Standing,2024-08-17 13:43:00,2024-08-17 14:03:00,0.92,20.0,Field A
3752,9,Eating,2024-08-17 14:03:00,2024-08-17 14:39:00,0.91,36.0,Field A
3753,9,Eating,2024-08-17 14:39:00,2024-08-17 15:35:00,0.92,56.0,Field A
3754,9,Eating,2024-08-17 15:35:00,2024-08-17 16:13:00,0.97,38.0,Field B
3755,9,Lying Down,2024-08-17 16:13:00,2024-08-17 16:38:00,0.88,25.0,Field D
3756,9,Eating,2024-08-17 16:38:00,2024-08-17 17:35:00,0.86,57.0,Field A
3757,9,Lying Down,2024-08-17 17:35:00,2024-08-17 17:50:00,0.88,15.0,Field C
3758,9,Eating,2024-08-17 17:50:00,2024-08-17 18:26:00,0.87,36.0,Field C
3759,9,Lying Down,2024-08-17 18:26:00,2024-08-17 19:11:00,0.98,45.0,Field A
3760,9,Standing,2024-08-17 19:11:00,2024-08-17 19:56:00,0.88,45.0,Field D
3761,9,Lying Down,2024-08-17 19:56:00,2024-08-17 20:39:00,0.86,43.0,Field A
3762,9,Eating,2024-08-17 20:39:00,2024-08-17 21:11:00,0.97,32.0,Field C
3763,9,Lying Down,2024-08-17 21:11:00,2024-08-17 21:55:00,0.93,44.0,Field A
3764,9,Lying Down,2024-08-17 21:55:00,2024-08-17 22:30:00,0.98,35.0,Field B
3765,9,Standing,2024-08-17 22:30:00,2024-08-17 23:03:00,0.94,33.0,Field B
3766,9,Standing,2024-08-17 23:03:00,2024-08-17 23:20:00,0.9,17.0,Field B
3767,9,Lying Down,2024-08-17 23:20:00,2024-08-17 23:50:00,0.91,30.0,Field C
3768,9,Standing,2024-08-17 23:50:00,2024-08-18 00:48:00,0.98,58.0,Field B
3769,9,Eating,2024-08-18 00:48:00,2024-08-18 01:23:00,0.9,35.0,Field A
3770,9,Lying Down,2024-08-18 01:23:00,2024-08-18 01:54:00,0.96,31.0,Field D
3771,9,Eating,2024-08-18 01:54:00,2024-08-18 02:51:00,0.96,57.0,Field C
3772,9,Standing,2024-08-18 02:51:00,2024-08-18 03:34:00,0.89,43.0,Field C
3773,9,Eating,2024-08-18 03:34:00,2024-08-18 03:58:00,0.86,24.0,Field A
3774,9,Standing,2024-08-18 03:58:00,2024-08-18 04:37:00,0.9,39.0,Field D
3775,9,Standing,2024-08-18 04:37:00,2024-08-18 05:07:00,0.87,30.0,Field B
3776,9,Standing,2024-08-18 05:07:00,2024-08-18 05:25:00,0.89,18.0,Field C
3777,9,Lying Down,2024-08-18 05:25:00,2024-08-18 05:55:00,0.98,30.0,Field C
3778,9,Lying Down,2024-08-18 05:55:00,2024-08-18 06:21:00,0.87,26.0,Field B
3779,9,Eating,2024-08-18 06:21:00,2024-08-18 06:53:00,0.98,32.0,Field D
3780,9,Lying Down,2024-08-18 06:53:00,2024-08-18 07:12:00,0.97,19.0,Field B
3781,9,Lying Down,2024-08-18 07:12:00,2024-08-18 08:07:00,0.97,55.0,Field D
3782,9,Standing,2024-08-18 08:07:00,2024-08-18 08:47:00,0.86,40.0,Field B
3783,9,Lying Down,2024-08-18 08:47:00,2024-08-18 09:09:00,0.86,22.0,Field A
3784,9,Eating,2024-08-18 09:09:00,2024-08-18 09:46:00,0.96,37.0,Field B
3785,9,Lying Down,2024-08-18 09:46:00,2024-08-18 10:31:00,0.96,45.0,Field C
3786,9,Eating,2024-08-18 10:31:00,2024-08-18 11:07:00,0.91,36.0,Field A
3787,9,Eating,2024-08-18 11:07:00,2024-08-18 11:45:00,0.85,38.0,Field D
3788,9,Lying Down,2024-08-18 11:45:00,2024-08-18 12:33:00,0.95,48.0,Field B
3789,9,Lying Down,2024-08-18 12:33:00,2024-08-18 13:17:00,0.95,44.0,Field B
3790,9,Lying Down,2024-08-18 13:17:00,2024-08-18 14:15:00,0.87,58.0,Field D
3791,9,Lying Down,2024-08-18 14:15:00,2024-08-18 15:15:00,0.91,60.0,Field C
3792,9,Standing,2024-08-18 15:15:00,2024-08-18 15:30:00,0.85,15.0,Field B
3793,9,Eating,2024-08-18 15:30:00,2024-08-18 16:07:00,0.89,37.0,Field D
3794,9,Eating,2024-08-18 16:07:00,2024-08-18 16:52:00,0.94,45.0,Field A
3795,9,Lying Down,2024-08-18 16:52:00,2024-08-18 17:16:00,0.91,24.0,Field D
3796,9,Eating,2024-08-18 17:16:00,2024-08-18 17:54:00,0.92,38.0,Field A
3797,9,Eating,2024-08-18 17:54:00,2024-08-18 18:44:00,0.95,50.0,Field C
3798,9,Eating,2024-08-18 18:44:00,2024-08-18 19:17:00,0.92,33.0,Field A
3799,9,Standing,2024-08-18 19:17:00,2024-08-18 19:49:00,0.9,32.0,Field A
3800,9,Lying Down,2024-08-18 19:49:00,2024-08-18 20:33:00,0.95,44.0,Field A
3801,9,Lying Down,2024-08-18 20:33:00,2024-08-18 21:14:00,0.87,41.0,Field A
3802,9,Standing,2024-08-18 21:14:00,2024-08-18 22:08:00,0.89,54.0,Field B
3803,9,Lying Down,2024-08-18 22:08:00,2024-08-18 22:25:00,0.88,17.0,Field B
3804,9,Standing,2024-08-18 22:25:00,2024-08-18 23:00:00,0.94,35.0,Field B
3805,9,Standing,2024-08-18 23:00:00,2024-08-18 23:39:00,0.88,39.0,Field C
3806,9,Lying Down,2024-08-18 23:39:00,2024-08-19 00:38:00,0.85,59.0,Field C
3807,9,Lying Down,2024-08-19 00:38:00,2024-08-19 00:57:00,0.99,19.0,Field D
3808,9,Eating,2024-08-19 00:57:00,2024-08-19 01:12:00,0.86,15.0,Field A
3809,9,Eating,2024-08-19 01:12:00,2024-08-19 01:30:00,0.86,18.0,Field A
3810,9,Eating,2024-08-19 01:30:00,2024-08-19 02:08:00,0.86,38.0,Field C
3811,9,Standing,2024-08-19 02:08:00,2024-08-19 02:46:00,0.9,38.0,Field B
3812,9,Lying Down,2024-08-19 02:46:00,2024-08-19 03:27:00,0.95,41.0,Field B
3813,9,Standing,2024-08-19 03:27:00,2024-08-19 04:27:00,0.95,60.0,Field B
3814,9,Eating,2024-08-19 04:27:00,2024-08-19 04:48:00,0.93,21.0,Field B
3815,9,Lying Down,2024-08-19 04:48:00,2024-08-19 05:26:00,0.9,38.0,Field D
3816,9,Lying Down,2024-08-19 05:26:00,2024-08-19 06:01:00,0.93,35.0,Field A
3817,9,Eating,2024-08-19 06:01:00,2024-08-19 06:19:00,0.88,18.0,Field D
3818,9,Standing,2024-08-19 06:19:00,2024-08-19 06:54:00,0.94,35.0,Field A
3819,9,Lying Down,2024-08-19 06:54:00,2024-08-19 07:52:00,0.9,58.0,Field D
3820,9,Standing,2024-08-19 07:52:00,2024-08-19 08:42:00,0.88,50.0,Field C
3821,9,Standing,2024-08-19 08:42:00,2024-08-19 09:04:00,0.98,22.0,Field A
3822,9,Eating,2024-08-19 09:04:00,2024-08-19 09:30:00,0.85,26.0,Field A
3823,9,Lying Down,2024-08-19 09:30:00,2024-08-19 10:30:00,0.94,60.0,Field D
3824,9,Lying Down,2024-08-19 10:30:00,2024-08-19 11:16:00,0.98,46.0,Field A
3825,9,Lying Down,2024-08-19 11:16:00,2024-08-19 11:37:00,0.88,21.0,Field B
3826,9,Standing,2024-08-19 11:37:00,2024-08-19 12:12:00,0.88,35.0,Field A
3827,9,Eating,2024-08-19 12:12:00,2024-08-19 12:55:00,0.91,43.0,Field B
3828,9,Lying Down,2024-08-19 12:55:00,2024-08-19 13:54:00,0.99,59.0,Field B
3829,9,Lying Down,2024-08-19 13:54:00,2024-08-19 14:16:00,0.96,22.0,Field B
3830,9,Standing,2024-08-19 14:16:00,2024-08-19 15:11:00,0.96,55.0,Field C
3831,9,Eating,2024-08-19 15:11:00,2024-08-19 15:56:00,0.94,45.0,Field B
3832,9,Eating,2024-08-19 15:56:00,2024-08-19 16:29:00,0.89,33.0,Field C
3833,9,Eating,2024-08-19 16:29:00,2024-08-19 16:50:00,0.9,21.0,Field C
3834,9,Eating,2024-08-19 16:50:00,2024-08-19 17:18:00,0.91,28.0,Field D
3835,9,Standing,2024-08-19 17:18:00,2024-08-19 17:38:00,0.93,20.0,Field A
3836,9,Eating,2024-08-19 17:38:00,2024-08-19 18:31:00,0.87,53.0,Field D
3837,9,Standing,2024-08-19 18:31:00,2024-08-19 19:29:00,0.88,58.0,Field A
3838,9,Eating,2024-08-19 19:29:00,2024-08-19 20:07:00,0.91,38.0,Field D
3839,9,Eating,2024-08-19 20:07:00,2024-08-19 20:31:00,0.94,24.0,Field B
3840,9,Eating,2024-08-19 20:31:00,2024-08-19 21:23:00,0.86,52.0,Field D
3841,9,Eating,2024-08-19 21:23:00,2024-08-19 21:57:00,0.97,34.0,Field D
3842,9,Lying Down,2024-08-19 21:57:00,2024-08-19 22:49:00,0.95,52.0,Field D
3843,9,Standing,2024-08-19 22:49:00,2024-08-19 23:33:00,0.91,44.0,Field B
3844,9,Eating,2024-08-19 23:33:00,2024-08-20 00:28:00,0.95,55.0,Field B
3845,9,Eating,2024-08-20 00:28:00,2024-08-20 01:12:00,0.86,44.0,Field A
3846,9,Standing,2024-08-20 01:12:00,2024-08-20 01:48:00,0.89,36.0,Field C
3847,9,Eating,2024-08-20 01:48:00,2024-08-20 02:48:00,0.89,60.0,Field A
3848,9,Lying Down,2024-08-20 02:48:00,2024-08-20 03:24:00,0.98,36.0,Field C
3849,9,Lying Down,2024-08-20 03:24:00,2024-08-20 04:10:00,0.92,46.0,Field B
3850,9,Lying Down,2024-08-20 04:10:00,2024-08-20 04:43:00,0.89,33.0,Field C
3851,9,Lying Down,2024-08-20 04:43:00,2024-08-20 05:08:00,0.93,25.0,Field A
3852,9,Eating,2024-08-20 05:08:00,2024-08-20 05:55:00,0.97,47.0,Field C
3853,9,Eating,2024-08-20 05:55:00,2024-08-20 06:55:00,0.89,60.0,Field B
3854,9,Eating,2024-08-20 06:55:00,2024-08-20 07:46:00,0.9,51.0,Field C
3855,9,Standing,2024-08-20 07:46:00,2024-08-20 08:44:00,0.89,58.0,Field B
3856,9,Standing,2024-08-20 08:44:00,2024-08-20 09:31:00,0.9,47.0,Field D
3857,9,Standing,2024-08-20 09:31:00,2024-08-20 10:12:00,0.85,41.0,Field A
3858,9,Standing,2024-08-20 10:12:00,2024-08-20 10:45:00,0.89,33.0,Field A
3859,9,Standing,2024-08-20 10:45:00,2024-08-20 11:22:00,0.94,37.0,Field B
3860,9,Lying Down,2024-08-20 11:22:00,2024-08-20 12:10:00,0.97,48.0,Field A
3861,9,Eating,2024-08-20 12:10:00,2024-08-20 12:32:00,0.9,22.0,Field B
3862,9,Standing,2024-08-20 12:32:00,2024-08-20 13:22:00,0.87,50.0,Field D
3863,9,Standing,2024-08-20 13:22:00,2024-08-20 14:05:00,0.93,43.0,Field D
3864,9,Eating,2024-08-20 14:05:00,2024-08-20 14:29:00,0.99,24.0,Field A
3865,9,Standing,2024-08-20 14:29:00,2024-08-20 15:07:00,0.95,38.0,Field C
3866,9,Standing,2024-08-20 15:07:00,2024-08-20 15:32:00,0.92,25.0,Field B
3867,9,Standing,2024-08-20 15:32:00,2024-08-20 15:50:00,0.85,18.0,Field A
3868,9,Lying Down,2024-08-20 15:50:00,2024-08-20 16:29:00,0.88,39.0,Field B
3869,9,Lying Down,2024-08-20 16:29:00,2024-08-20 16:55:00,0.91,26.0,Field A
3870,9,Lying Down,2024-08-20 16:55:00,2024-08-20 17:55:00,0.88,60.0,Field D
3871,9,Lying Down,2024-08-20 17:55:00,2024-08-20 18:47:00,0.96,52.0,Field A
3872,9,Eating,2024-08-20 18:47:00,2024-08-20 19:34:00,0.88,47.0,Field B
3873,9,Standing,2024-08-20 19:34:00,2024-08-20 20:02:00,0.93,28.0,Field A
3874,9,Eating,2024-08-20 20:02:00,2024-08-20 21:00:00,0.99,58.0,Field D
3875,9,Lying Down,2024-08-20 21:00:00,2024-08-20 21:16:00,0.85,16.0,Field C
3876,9,Lying Down,2024-08-20 21:16:00,2024-08-20 21:50:00,0.95,34.0,Field B
3877,9,Lying Down,2024-08-20 21:50:00,2024-08-20 22:36:00,0.95,46.0,Field C
3878,9,Lying Down,2024-08-20 22:36:00,2024-08-20 23:36:00,0.96,60.0,Field C
3879,9,Eating,2024-08-20 23:36:00,2024-08-21 00:30:00,0.87,54.0,Field C
3880,9,Lying Down,2024-08-21 00:30:00,2024-08-21 00:54:00,0.87,24.0,Field C
3881,9,Standing,2024-08-21 00:54:00,2024-08-21 01:53:00,0.93,59.0,Field C
3882,9,Eating,2024-08-21 01:53:00,2024-08-21 02:30:00,0.94,37.0,Field D
3883,9,Eating,2024-08-21 02:30:00,2024-08-21 02:48:00,0.97,18.0,Field C
3884,9,Standing,2024-08-21 02:48:00,2024-08-21 03:24:00,0.95,36.0,Field C
3885,9,Lying Down,2024-08-21 03:24:00,2024-08-21 03:52:00,0.93,28.0,Field C
3886,9,Eating,2024-08-21 03:52:00,2024-08-21 04:44:00,0.91,52.0,Field D
3887,9,Eating,2024-08-21 04:44:00,2024-08-21 05:30:00,0.89,46.0,Field A
3888,9,Eating,2024-08-21 05:30:00,2024-08-21 05:55:00,0.88,25.0,Field D
3889,9,Lying Down,2024-08-21 05:55:00,2024-08-21 06:30:00,0.88,35.0,Field D
3890,9,Standing,2024-08-21 06:30:00,2024-08-21 07:07:00,0.87,37.0,Field C
3891,9,Standing,2024-08-21 07:07:00,2024-08-21 07:23:00,0.86,16.0,Field A
3892,9,Eating,2024-08-21 07:23:00,2024-08-21 07:48:00,0.88,25.0,Field D
3893,9,Standing,2024-08-21 07:48:00,2024-08-21 08:43:00,0.87,55.0,Field D
3894,9,Standing,2024-08-21 08:43:00,2024-08-21 09:34:00,0.96,51.0,Field A
3895,9,Eating,2024-08-21 09:34:00,2024-08-21 10:10:00,0.98,36.0,Field B
3896,9,Standing,2024-08-21 10:10:00,2024-08-21 10:32:00,0.9,22.0,Field A
3897,9,Standing,2024-08-21 10:32:00,2024-08-21 10:47:00,0.89,15.0,Field C
3898,9,Lying Down,2024-08-21 10:47:00,2024-08-21 11:22:00,0.91,35.0,Field D
3899,9,Lying Down,2024-08-21 11:22:00,2024-08-21 12:05:00,0.91,43.0,Field C
3900,9,Lying Down,2024-08-21 12:05:00,2024-08-21 12:35:00,0.86,30.0,Field C
3901,9,Standing,2024-08-21 12:35:00,2024-08-21 12:57:00,0.87,22.0,Field D
3902,9,Eating,2024-08-21 12:57:00,2024-08-21 13:44:00,0.92,47.0,Field C
3903,9,Standing,2024-08-21 13:44:00,2024-08-21 14:18:00,0.96,34.0,Field D
3904,9,Standing,2024-08-21 14:18:00,2024-08-21 14:41:00,0.97,23.0,Field C
3905,9,Lying Down,2024-08-21 14:41:00,2024-08-21 15:26:00,0.91,45.0,Field C
3906,9,Eating,2024-08-21 15:26:00,2024-08-21 16:06:00,0.86,40.0,Field A
3907,9,Lying Down,2024-08-21 16:06:00,2024-08-21 16:58:00,0.92,52.0,Field C
3908,9,Eating,2024-08-21 16:58:00,2024-08-21 17:20:00,0.91,22.0,Field B
3909,9,Standing,2024-08-21 17:20:00,2024-08-21 17:37:00,0.92,17.0,Field C
3910,9,Standing,2024-08-21 17:37:00,2024-08-21 18:04:00,0.86,27.0,Field C
3911,9,Eating,2024-08-21 18:04:00,2024-08-21 18:49:00,0.9,45.0,Field C
3912,9,Standing,2024-08-21 18:49:00,2024-08-21 19:22:00,0.87,33.0,Field C
3913,9,Standing,2024-08-21 19:22:00,2024-08-21 19:41:00,0.87,19.0,Field A
3914,9,Lying Down,2024-08-21 19:41:00,2024-08-21 20:10:00,0.86,29.0,Field C
3915,9,Standing,2024-08-21 20:10:00,2024-08-21 20:41:00,0.9,31.0,Field A
3916,9,Eating,2024-08-21 20:41:00,2024-08-21 21:16:00,0.95,35.0,Field D
3917,9,Standing,2024-08-21 21:16:00,2024-08-21 22:02:00,0.93,46.0,Field D
3918,9,Lying Down,2024-08-21 22:02:00,2024-08-21 22:49:00,0.93,47.0,Field D
3919,9,Eating,2024-08-21 22:49:00,2024-08-21 23:22:00,0.9,33.0,Field A
3920,9,Eating,2024-08-21 23:22:00,2024-08-21 23:38:00,0.92,16.0,Field B
3921,9,Standing,2024-08-21 23:38:00,2024-08-22 00:01:00,0.94,23.0,Field A
3922,9,Standing,2024-08-22 00:01:00,2024-08-22 00:45:00,0.96,44.0,Field B
3923,9,Eating,2024-08-22 00:45:00,2024-08-22 01:11:00,0.94,26.0,Field B
3924,9,Eating,2024-08-22 01:11:00,2024-08-22 01:44:00,0.87,33.0,Field B
3925,9,Lying Down,2024-08-22 01:44:00,2024-08-22 02:32:00,0.96,48.0,Field D
3926,9,Lying Down,2024-08-22 02:32:00,2024-08-22 03:10:00,0.96,38.0,Field B
3927,9,Lying Down,2024-08-22 03:10:00,2024-08-22 03:44:00,0.97,34.0,Field B
3928,9,Eating,2024-08-22 03:44:00,2024-08-22 04:31:00,0.85,47.0,Field A
3929,9,Lying Down,2024-08-22 04:31:00,2024-08-22 04:54:00,0.93,23.0,Field D
3930,9,Lying Down,2024-08-22 04:54:00,2024-08-22 05:46:00,0.96,52.0,Field C
3931,9,Standing,2024-08-22 05:46:00,2024-08-22 06:23:00,0.97,37.0,Field D
3932,9,Lying Down,2024-08-22 06:23:00,2024-08-22 06:48:00,0.89,25.0,Field D
3933,9,Eating,2024-08-22 06:48:00,2024-08-22 07:26:00,0.92,38.0,Field C
3934,9,Eating,2024-08-22 07:26:00,2024-08-22 08:09:00,0.96,43.0,Field D
3935,9,Eating,2024-08-22 08:09:00,2024-08-22 08:24:00,0.89,15.0,Field B
3936,9,Standing,2024-08-22 08:24:00,2024-08-22 09:00:00,0.97,36.0,Field C
3937,9,Standing,2024-08-22 09:00:00,2024-08-22 10:00:00,0.94,60.0,Field B
3938,9,Standing,2024-08-22 10:00:00,2024-08-22 10:54:00,0.97,54.0,Field B
3939,9,Eating,2024-08-22 10:54:00,2024-08-22 11:29:00,0.95,35.0,Field C
3940,9,Eating,2024-08-22 11:29:00,2024-08-22 11:59:00,0.87,30.0,Field D
3941,9,Standing,2024-08-22 11:59:00,2024-08-22 12:37:00,0.89,38.0,Field A
3942,9,Eating,2024-08-22 12:37:00,2024-08-22 13:30:00,0.85,53.0,Field D
3943,9,Lying Down,2024-08-22 13:30:00,2024-08-22 14:25:00,0.91,55.0,Field A
3944,9,Lying Down,2024-08-22 14:25:00,2024-08-22 14:51:00,0.96,26.0,Field B
3945,9,Standing,2024-08-22 14:51:00,2024-08-22 15:26:00,0.92,35.0,Field A
3946,9,Eating,2024-08-22 15:26:00,2024-08-22 16:03:00,0.9,37.0,Field D
3947,9,Lying Down,2024-08-22 16:03:00,2024-08-22 16:51:00,0.94,48.0,Field B
3948,9,Eating,2024-08-22 16:51:00,2024-08-22 17:41:00,0.91,50.0,Field A
3949,9,Eating,2024-08-22 17:41:00,2024-08-22 18:38:00,0.98,57.0,Field A
3950,9,Lying Down,2024-08-22 18:38:00,2024-08-22 19:22:00,0.93,44.0,Field C
3951,9,Lying Down,2024-08-22 19:22:00,2024-08-22 20:11:00,0.97,49.0,Field B
3952,9,Lying Down,2024-08-22 20:11:00,2024-08-22 20:43:00,0.98,32.0,Field D
3953,9,Lying Down,2024-08-22 20:43:00,2024-08-22 21:15:00,0.97,32.0,Field B
3954,9,Eating,2024-08-22 21:15:00,2024-08-22 22:06:00,0.94,51.0,Field C
3955,9,Eating,2024-08-22 22:06:00,2024-08-22 22:51:00,0.98,45.0,Field B
3956,9,Lying Down,2024-08-22 22:51:00,2024-08-22 23:30:00,0.96,39.0,Field B
3957,9,Eating,2024-08-22 23:30:00,2024-08-22 23:58:00,0.92,28.0,Field D
3958,9,Standing,2024-08-22 23:58:00,2024-08-23 00:57:00,0.9,59.0,Field A
3959,9,Lying Down,2024-08-23 00:57:00,2024-08-23 01:48:00,0.86,51.0,Field D
3960,9,Eating,2024-08-23 01:48:00,2024-08-23 02:10:00,0.86,22.0,Field C
3961,9,Standing,2024-08-23 02:10:00,2024-08-23 02:39:00,0.9,29.0,Field B
3962,9,Standing,2024-08-23 02:39:00,2024-08-23 03:28:00,0.91,49.0,Field C
3963,9,Eating,2024-08-23 03:28:00,2024-08-23 04:19:00,0.9,51.0,Field A
3964,9,Standing,2024-08-23 04:19:00,2024-08-23 05:13:00,0.89,54.0,Field B
3965,9,Standing,2024-08-23 05:13:00,2024-08-23 05:41:00,0.95,28.0,Field A
3966,9,Standing,2024-08-23 05:41:00,2024-08-23 06:33:00,0.86,52.0,Field D
3967,9,Standing,2024-08-23 06:33:00,2024-08-23 06:59:00,0.91,26.0,Field B
3968,9,Lying Down,2024-08-23 06:59:00,2024-08-23 07:39:00,0.87,40.0,Field D
3969,9,Standing,2024-08-23 07:39:00,2024-08-23 08:04:00,0.92,25.0,Field D
3970,9,Lying Down,2024-08-23 08:04:00,2024-08-23 08:30:00,0.97,26.0,Field A
3971,9,Standing,2024-08-23 08:30:00,2024-08-23 09:21:00,0.87,51.0,Field D
3972,9,Eating,2024-08-23 09:21:00,2024-08-23 09:51:00,0.86,30.0,Field A
3973,9,Lying Down,2024-08-23 09:51:00,2024-08-23 10:07:00,0.88,16.0,Field D
3974,9,Lying Down,2024-08-23 10:07:00,2024-08-23 10:44:00,0.93,37.0,Field B
3975,9,Standing,2024-08-23 10:44:00,2024-08-23 11:03:00,0.86,19.0,Field A
3976,9,Eating,2024-08-23 11:03:00,2024-08-23 11:50:00,0.89,47.0,Field B
3977,9,Lying Down,2024-08-23 11:50:00,2024-08-23 12:05:00,0.97,15.0,Field D
3978,9,Lying Down,2024-08-23 12:05:00,2024-08-23 13:03:00,0.95,58.0,Field B
3979,9,Standing,2024-08-23 13:03:00,2024-08-23 13:42:00,0.85,39.0,Field D
3980,9,Eating,2024-08-23 13:42:00,2024-08-23 14:41:00,0.88,59.0,Field D
3981,9,Eating,2024-08-23 14:41:00,2024-08-23 15:14:00,0.93,33.0,Field C
3982,9,Eating,2024-08-23 15:14:00,2024-08-23 16:02:00,0.91,48.0,Field D
3983,9,Eating,2024-08-23 16:02:00,2024-08-23 16:17:00,0.87,15.0,Field A
3984,9,Standing,2024-08-23 16:17:00,2024-08-23 16:37:00,0.88,20.0,Field C
3985,9,Standing,2024-08-23 16:37:00,2024-08-23 17:32:00,0.95,55.0,Field A
3986,9,Standing,2024-08-23 17:32:00,2024-08-23 18:16:00,0.86,44.0,Field A
3987,9,Standing,2024-08-23 18:16:00,2024-08-23 19:14:00,0.99,58.0,Field B
3988,9,Eating,2024-08-23 19:14:00,2024-08-23 19:57:00,0.95,43.0,Field A
3989,9,Standing,2024-08-23 19:57:00,2024-08-23 20:39:00,0.94,42.0,Field B
3990,9,Standing,2024-08-23 20:39:00,2024-08-23 21:16:00,0.87,37.0,Field A
3991,9,Standing,2024-08-23 21:16:00,2024-08-23 21:53:00,0.99,37.0,Field D
3992,9,Standing,2024-08-23 21:53:00,2024-08-23 22:51:00,0.91,58.0,Field D
3993,9,Standing,2024-08-23 22:51:00,2024-08-23 23:41:00,0.87,50.0,Field A
3994,9,Standing,2024-08-23 23:41:00,2024-08-24 00:07:00,0.93,26.0,Field B
3995,9,Standing,2024-08-24 00:07:00,2024-08-24 00:51:00,0.89,44.0,Field C
3996,9,Lying Down,2024-08-24 00:51:00,2024-08-24 01:26:00,0.99,35.0,Field A
3997,9,Standing,2024-08-24 01:26:00,2024-08-24 01:45:00,0.89,19.0,Field A
3998,9,Lying Down,2024-08-24 01:45:00,2024-08-24 02:01:00,0.9,16.0,Field B
3999,9,Eating,2024-08-24 02:01:00,2024-08-24 02:51:00,0.91,50.0,Field A
4000,9,Standing,2024-08-24 02:51:00,2024-08-24 03:47:00,0.97,56.0,Field A
4001,9,Eating,2024-08-24 03:47:00,2024-08-24 04:42:00,0.99,55.0,Field D
4002,9,Standing,2024-08-24 04:42:00,2024-08-24 05:08:00,0.98,26.0,Field D
4003,9,Standing,2024-08-24 05:08:00,2024-08-24 05:33:00,0.89,25.0,Field D
